994,1.99E+08,Mercy School of Nursing                                               ,Main Campus                                                           ,701 B FOREST POINT CIRCLE                                                 ,CHARLOTTE           ,NC,28273,4,"Public, 2-year                      ",20,117,137,A ,0,0,0,0,0,0,0,0,0,0,0,0
995,2.21E+08,Plaza Beauty School                                                   ,Main Campus                                                           ,4682 SPOTTSWOOD AVE                                                       ,MEMPHIS             ,TN,3.81E+08,9,"Private for-profit, less-than 2-year",4,133,137,A ,0,0,0,0,0,0,0,0,0,0,0,0
996,1.74E+08,Regency Beauty Institute-Blaine                                       ,REGENCY BEAUTY INSTITUTE                                              ,1351 113th Ave NE                                                         ,Blaine              ,MN,55434,9,"Private for-profit, less-than 2-year",1,136,137,C+,0,0,1,0,0,0,0,0,0,0,0,0
997,4.61E+08,D A Dorsey Educational Center                                         ,D. A. Dorsey Educational Center                                       ,7100 N. W. 17th Avenue                                                    ,Miami               ,FL,3.31E+08,4,"Public, 2-year                      ",54,84,138,A ,0,0,0,0,0,1,2,1,0,1,0,0
998,4.48E+08,Instituto de Educacion Tecnica Ocupacional La Reine-Aguadilla         ,Main Campus                                                           ,Calle Mercedes Moreno #9                                                  ,Aguadilla           ,PR,603,9,"Private for-profit, less-than 2-year",40,98,138,A ,0,0,0,0,0,0,0,0,0,0,0,0
999,4.56E+08,Pulse Beauty Academy-A Paul Mitchell Partner School                   ,Main Campus                                                           ,150 E Pennsylvania Ave Ste 250                                            ,Downington          ,PA,19335,9,"Private for-profit, less-than 2-year",9,129,138,A ,0,0,0,0,0,0,0,0,0,0,0,0
1000,4.58E+08,Regency Beauty Institute-Canton                                       ,Regency Beauty Institute                                              ,5535 Dressler Rd Unit 9                                                   ,Canton              ,OH,44720,9,"Private for-profit, less-than 2-year",2,136,138,A ,0,0,0,0,0,0,0,0,0,0,0,0
1001,4.76E+08,Regency Beauty Institute-Newport News                                 ,Regency Beauty Institute                                              ,12365 Hornsby Lane Suite C                                                ,Newport News        ,VA,2.36E+08,9,"Private for-profit, less-than 2-year",8,130,138,A ,0,0,0,0,0,0,0,0,0,0,0,0
1003,4.36E+08,Southwest Acupuncture College-Boulder                                 ,Boulder Campus                                                        ,6630 GUNPARK DR Suite 200                                                 ,BOULDER             ,CO,80301,3,"Private for-profit, 4-year or above ",42,96,138,A ,0,0,0,0,0,0,1,0,0,0,0,0
1004,4.59E+08,The Lab-Paul Mitchell Partner School                                  ,Main Campus                                                           ,25 Scotch Rd                                                              ,Ewing               ,NJ,8628,9,"Private for-profit, less-than 2-year",10,128,138,A ,0,0,0,0,0,0,0,0,0,0,0,0
1005,2.00E+08,Watts School of Nursing                                               ,Main Campus                                                           ,3643 N ROXBORO Road                                                       ,DURHAM              ,NC,27704,5,"Private nonprofit, 2-year           ",13,125,138,A ,0,0,0,0,0,0,1,0,0,0,0,0
1007,4.42E+08,Institute for Therapeutic Massage                                     ,Main Campus                                                           ,"1069 Ringwood Avenue, Suite 315                                           ",Haskell             ,NJ,7420,9,"Private for-profit, less-than 2-year",35,104,139,A ,0,0,0,0,0,0,0,0,0,0,0,0
1009,4.66E+08,National American University-Centennial                               ,NAU-Centennial                                                        ,"8242 South University Blvd, Suite 100                                     ",Centennial          ,CO,8.01E+08,3,"Private for-profit, 4-year or above ",37,102,139,A ,0,0,0,0,0,0,0,0,0,0,0,0
1012,3.84E+08,Acupuncture and Integrative Medicine College-Berkeley                 ,"Acupuncture and Integrative Medicine College, Berkeley                ",2550 SHATTUCK AVE                                                         ,BERKELEY            ,CA,9.47E+08,2,"Private nonprofit, 4-year or above  ",25,115,140,A ,0,0,0,0,0,0,0,0,0,0,0,0
1013,2.03E+08,Adult and Community Education-Hudson                                  ,Main Campus                                                           ,2323 LEXINGTON AVE.                                                       ,COLUMBUS            ,OH,43211,7,"Public, less-than 2-year            ",27,113,140,B+,0,0,0,0,0,0,1,0,0,0,0,0
1014,2.23E+08,Austin Presbyterian Theological Seminary                              ,Main Campus                                                           ,100 E 27TH ST                                                             ,AUSTIN              ,TX,78705,2,"Private nonprofit, 4-year or above  ",60,80,140,A ,0,0,0,0,0,0,1,0,0,0,0,0
1016,1.83E+08,Empire Beauty School-Somersworth                                      ,Main Campus                                                           ,362 RTE 108                                                               ,SOMERSWORTH         ,NH,3878,9,"Private for-profit, less-than 2-year",21,119,140,A ,0,0,0,0,0,0,0,0,0,0,0,0
1018,4.44E+08,Bellefonte Academy of Beauty                                          ,Main Campus                                                           ,420 BELFONT ST                                                            ,RUSSELL             ,KY,41169,6,"Private for-profit, 2-year          ",1,140,141,A ,0,0,0,0,0,0,0,0,0,0,0,0
1019,2.13E+08,Empire Beauty School-Laurel Springs                                   ,"Empire Beauty School, Laurel Springs NJ                               ",1305 BLACKWOOD-CLEMENTON RD COMMERCE PLZ 2                                ,LAUREL SPRINGS      ,NJ,8.02E+07,9,"Private for-profit, less-than 2-year",24,117,141,A ,0,0,0,0,0,0,0,0,0,0,0,0
1023,2.12E+08,Empire Beauty  School-Lehigh Valley                                   ,Empire Beauty School                                                  ,1634 MACARTHUR RD                                                         ,WHITEHALL           ,PA,18052,9,"Private for-profit, less-than 2-year",12,130,142,A-,0,0,0,0,0,0,0,0,0,0,0,0
1024,4.58E+08,Four County Career Center                                             ,Main Campus                                                           ,22-900 State Rte 34                                                       ,Archbold            ,OH,43512,7,"Public, less-than 2-year            ",108,34,142,A-,0,0,0,0,0,0,0,0,0,0,6,0
1025,4.41E+08,National Graduate School of Quality Management                        ,National Graduate School of Quality Management                        ,186 Jones Rd.                                                             ,Falmouth            ,MA,2540,2,"Private nonprofit, 4-year or above  ",84,58,142,A ,0,0,0,0,0,0,0,0,0,0,0,0
1028,2.19E+08,Stewart School                                                        ,Stewart School                                                        ,604 N. West Ave.                                                          ,SIOUX FALLS         ,SD,57104,6,"Private for-profit, 2-year          ",2,140,142,A ,0,0,0,0,0,0,0,0,0,0,0,0
